Feature,Importance
CMF_20,0.035956011642740926
Ret_skew_20,0.017207463965821283
MassIndex_25,0.01711994511849106
BB_width_50,0.015680157643345818
Minus_DI_14,0.013949580158392469
ROC_60,0.013935062593076718
Price_EMA_200,0.013842972373380356
DC_width_20,0.013649327754213873
Ret_skew_10,0.013263644961165017
Price_SMA_200,0.0126848415293547
RSI_21,0.012477536524884819
OBV,0.01246748927666319
MFI_14,0.012406781408002897
Price_EMA_100,0.01238667516393511
EMA_200,0.012343072469389926
SMA_20_200_cross,0.012311395813722372
TRIX_15,0.011910450192029829
OBV_SMA20,0.011479422216375894
Pct_from_low_52,0.01128625409532661
SMA_20,0.011198746037046752
BB_width_10,0.011191186822312347
ADX_14,0.011116983589438696
BB_width_20,0.010943391220815654
Pct_from_high_52,0.010934313032177153
SMA_200,0.010909131128445694
CCI_20,0.010782882645323398
ATR_pct_21,0.010764779468837334
Ret_skew_5,0.010757047747690276
SMA_100,0.010681413465474828
Ret_std_20,0.010625144659324449
Aroon_osc_25,0.010532540359047847
ATR_14,0.010475884955830217
Ret_std_10,0.010440394440024264
SMA_50,0.010371212184468905
Plus_DI_14,0.010212490751834544
ATR_21,0.009994464590194327
Price_SMA_100,0.00985471172647507
KC_width,0.009486591395469913
EMA_20,0.00944536757038257
BB_pct_50,0.00933582837746704
VWAP_dev,0.009271276610339725
EMA_5,0.0092088091403933
SMA_10,0.008977492110941515
ATR_7,0.008948825640283226
Force_13,0.00894149248516584
OBV_ratio,0.008927026558258888
EMA_100,0.008913010101446324
EMA_10,0.008836414109582795
UltOsc,0.008775091190438365
EMA_50,0.00870616609137279
ROC_20,0.00849499292490106
RSI_14,0.00836395451913959
Pct_from_high_20,0.008285660233373952
RSI_7,0.008241268603664387
Coppock,0.00800803675652893
EOM_14,0.007992144285293304
EMA_12_26_cross,0.00798669084643402
SMA_5,0.007976335981844378
SMA_5_20_cross,0.007885602878926465
DPO_20,0.007852564638097491
SMA_10_50_cross,0.007842009808316503
BB_pct_20,0.007778679700517635
Pct_from_low_20,0.007704400789839943
ATR_pct_14,0.00765228934722982
Price_EMA_50,0.007622505784516862
Ret_std_5,0.007459304374667045
Price_SMA_50,0.007331583830054524
MACD_histogram,0.0073237896638657365
MACD_signal,0.007313151469843855
Price_SMA_5,0.0072509069776113
ROC_10,0.007216176470132832
Upper_shadow,0.007053231164943292
VI_minus_14,0.007014758038597305
VI_plus_14,0.006741540470241072
MACD_line,0.006708567432648509
Lag_ret_10,0.006684028175760648
KC_pct,0.006625820093902873
Stoch_K_21,0.006590935121905188
TEMA_20,0.006547744706111524
Lag_ret_1,0.00654239171344426
Gap,0.00652091075948712
ATR_pct_7,0.006431122330014911
CCI_14,0.00639801041992338
Stoch_D_21,0.00634060349739595
Williams_R_21,0.006327186808505807
HL_range,0.006316272877568897
Aroon_osc_14,0.006289570117430271
Price_SMA_20,0.006265900910745097
Bull_power,0.006257110634811407
Vol_ratio_20,0.006184371652114304
Ret_mean_20,0.006176553873116248
Ret_mean_10,0.006036743391607134
Stoch_D_14,0.005985119204214463
PPO,0.005852954268809981
Lower_shadow,0.005849347847797892
Vol_ratio_10,0.005771248534765389
Lag_ret_3,0.0057497110674130545
HMA_proxy,0.0055211882810880415
Price_SMA_10,0.005323863416650549
Price_EMA_10,0.005218094173930416
Lag_ret_5,0.005190169495255727
Bear_power,0.005141300713947483
DEMA_20,0.005116575841173603
Price_EMA_20,0.005114188504866104
Lag_ret_2,0.0051106866050510845
Stoch_K_14,0.005086362507486719
ROC_1,0.005060883731651164
Body_pct,0.005035758855227829
SAR_proxy,0.005033690662046902
BB_pct_10,0.005001967745237043
ROC_5,0.004964219873823257
Ret_mean_5,0.004891001440961601
Price_EMA_5,0.004252376799166579
Williams_R_14,0.004175671247743382
